PLAYER_NAME,WINNING_TEAM,LOSING_TEAM,prediction
Rasheed Wallace,Trail Blazers,Hornets,17.010553336891746
Rasheed Wallace,Trail Blazers,Pacers,17.98974036953451
Rasheed Wallace,Trail Blazers,Spurs,18.390578864925565
Rasheed Wallace,Trail Blazers,Clippers,18.064183187377978
Rasheed Wallace,Trail Blazers,Jazz,18.071465879532767
Ryan Bowen,Nuggets,Knicks,3.8008806491106686
Ryan Bowen,Nuggets,Warriors,3.2901985999930936
Adrian Griffin,Celtics,Pistons,3.8530793486523915
Adrian Griffin,Celtics,Cavaliers,3.40642244159155
Joe Smith,Pistons,Mavericks,13.618956176529482
Joe Smith,Pistons,Nets,12.802713801437799
Joe Smith,Pistons,Pacers,11.922952646734815
Joe Smith,Pistons,Magic,12.948464453492791
Joe Smith,Pistons,Warriors,12.78501343349628
Joe Smith,Pistons,Hawks,10.851622428307062
Latrell Sprewell,Knicks,Hawks,17.995141844991423
Latrell Sprewell,Knicks,Suns,18.357444620867483
Latrell Sprewell,Knicks,Bulls,18.453229152729868
Latrell Sprewell,Knicks,Bulls,17.9774414770499
Latrell Sprewell,Knicks,Spurs,19.034712673613527
Latrell Sprewell,Knicks,Pistons,19.024294997826786
Latrell Sprewell,Knicks,Heat,19.716128434882393
Latrell Sprewell,Knicks,Kings,18.357444620867483
Latrell Sprewell,Knicks,SuperSonics,19.254906143511988
Latrell Sprewell,Knicks,Raptors,17.771813391461002
Latrell Sprewell,Knicks,Lakers,17.534425916066454
Latrell Sprewell,Knicks,Magic,18.467288174593996
Latrell Sprewell,Knicks,Hornets,20.170068034098016
Latrell Sprewell,Knicks,Hawks,18.23617066646336
Latrell Sprewell,Knicks,Pistons,18.701540666356586
Steve Francis,Rockets,Bucks,21.092934269055675
Steve Francis,Rockets,Mavericks,21.270444310916318
Steve Francis,Rockets,Raptors,20.766538591508095
Steve Francis,Rockets,Grizzlies,20.461484627979416
Steve Francis,Rockets,Bulls,19.37245404161014
Steve Francis,Rockets,Bucks,20.617652955821143
Steve Francis,Rockets,Warriors,18.97525689229647
Steve Francis,Rockets,Jazz,20.514585731803976
Darrell Armstrong,Magic,Hawks,17.278234804612346
Darrell Armstrong,Magic,Nets,14.983047385992505
Darrell Armstrong,Magic,Warriors,17.15382586657627
Darrell Armstrong,Magic,Spurs,17.757157463924273
Darrell Armstrong,Magic,Rockets,16.944556434909977
Darrell Armstrong,Magic,Bulls,16.760270063339995
Darrell Armstrong,Magic,Pacers,16.284988750105455
Darrell Armstrong,Magic,76ers,16.34173120000741
Damon Stoudamire,Trail Blazers,SuperSonics,14.236367354746106
Damon Stoudamire,Trail Blazers,Nets,13.753803349356792
Damon Stoudamire,Trail Blazers,Lakers,15.49926663689863
Damon Stoudamire,Trail Blazers,Hornets,12.661131416910125
Damon Stoudamire,Trail Blazers,Pistons,14.811074545920414
Damon Stoudamire,Trail Blazers,Bulls,15.023985323664094
Damon Stoudamire,Trail Blazers,Bulls,13.601276367592453
Damon Stoudamire,Trail Blazers,SuperSonics,13.881347271024827
Damon Stoudamire,Trail Blazers,Warriors,15.693970684255357
Derrick McKey,Pacers,Wizards,2.5965354866547674
Derrick McKey,Pacers,Kings,3.6184059473353507
Derrick McKey,Pacers,Clippers,2.834429324494751
Jerome Kersey,Bucks,Nets,5.1228322710078675
Jerome Kersey,Bucks,Clippers,5.343025740906329
Jerome Kersey,Bucks,Pacers,4.619432914045072
Paul McPherson,Suns,Spurs,5.911691827792096
Paul McPherson,Suns,Grizzlies,6.252652889649246
Derek Anderson,Spurs,Lakers,15.225644519811253
Derek Anderson,Spurs,Grizzlies,15.051775824028004
Derek Anderson,Spurs,SuperSonics,16.516661845692035
Derek Anderson,Spurs,Bulls,15.998697104419682
Derek Anderson,Spurs,Jazz,15.246986233830166
Derek Anderson,Spurs,Cavaliers,15.18296109177343
Derek Anderson,Spurs,Clippers,14.94142590785606
Derek Anderson,Spurs,Mavericks,16.371417556082477
Derek Anderson,Spurs,Grizzlies,15.012733742067573
Derek Anderson,Spurs,Timberwolves,16.797239111569844
Derek Anderson,Spurs,Jazz,16.23659094225966
Eric Snow,76ers,Raptors,11.500352830812348
Eric Snow,76ers,Celtics,9.83661505326876
Eric Snow,76ers,Heat,9.99591836474245
Eric Snow,76ers,Clippers,11.496711484734954
